CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_02125,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.27,2825.08,1
CUST_02126,Male,0,Yes,No,45,Yes,No,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),90.96,4059.36,1
CUST_02127,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,71.31,3307.14,1
CUST_02128,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,102.22,405.29,1
CUST_02129,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),51.97,1200.96,1
CUST_02130,Male,1,Yes,No,69,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),67.09,4620.74,0
CUST_02131,Female,0,Yes,No,25,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,31.24,783.47,1
CUST_02132,Female,1,Yes,No,13,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.67,1475.37,1
CUST_02133,Female,1,No,Yes,15,Yes,No phone service,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),110.07,1662.95,1
CUST_02134,Male,0,No,Yes,2,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,No,Mailed check,47.61,67.89,1
CUST_02135,Male,0,Yes,Yes,56,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.3,4387.27,1
CUST_02136,Female,0,Yes,No,1,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,57.84,102.66,1
CUST_02137,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,35.58,1456.54,1
CUST_02138,Male,1,Yes,No,29,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,24.5,721.9,1
CUST_02139,Female,0,No,No,7,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,102.28,674.72,1
CUST_02140,Male,0,Yes,No,63,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.91,3130.47,1
CUST_02141,Female,0,No,No,53,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.54,3820.22,0
CUST_02142,Female,0,No,No,59,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,110.27,6533.41,1
CUST_02143,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,21.99,1443.46,1
CUST_02144,Female,0,No,No,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),74.74,4867.33,1
CUST_02145,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,115.55,5790.63,1
CUST_02146,Male,1,No,No,38,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),100.93,3752.35,1
CUST_02147,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.93,2101.63,0
CUST_02148,Female,0,No,No,32,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.09,1304.34,0
CUST_02149,Female,0,No,No,13,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),96.25,1201.76,1
CUST_02150,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.97,804.23,1
CUST_02151,Male,0,No,No,34,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),79.94,2721.45,1
CUST_02152,Male,1,Yes,Yes,4,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,43.41,221.98,1
CUST_02153,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),103.93,6325.27,0
CUST_02154,Female,1,No,No,65,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.94,3772.32,1
CUST_02155,Female,1,Yes,No,30,Yes,No,No,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,61.5,1856.94,1
CUST_02156,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,99.44,3481.58,1
CUST_02157,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.81,1716.19,1
CUST_02158,Female,0,No,No,33,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.1,2646.32,1
CUST_02159,Female,0,Yes,No,49,Yes,No,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),116.26,5614.26,1
CUST_02160,Male,0,Yes,No,37,No,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,85.04,3170.08,1
CUST_02161,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),28.18,566.61,1
CUST_02162,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),110.85,6321.26,1
CUST_02163,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,32.89,485.7,1
CUST_02164,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,56.88,895.7,1
CUST_02165,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,38.17,1910.02,1
CUST_02166,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,92.19,4731.97,1
CUST_02167,Male,0,No,No,68,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.49,3163.26,1
CUST_02168,Female,0,No,No,51,No,No phone service,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,46.11,2287.08,1
CUST_02169,Female,0,No,No,2,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,61.36,124.52,1
CUST_02170,Female,1,Yes,Yes,61,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),48.61,2967.45,1
CUST_02171,Male,1,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,No,Mailed check,98.46,2985.32,1
CUST_02172,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),72.67,60.66,1
CUST_02173,Female,0,No,No,42,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,75.59,3140.55,1
CUST_02174,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,36.16,435.97,1
CUST_02175,Male,0,No,No,30,No,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),111.35,3390.99,1
CUST_02176,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,54.89,1876.38,1
CUST_02177,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,57.74,395.14,1
CUST_02178,Male,1,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.24,2752.41,1
CUST_02179,Female,1,No,No,37,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,116.02,4266.72,1
CUST_02180,Male,1,Yes,No,69,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),80.71,5540.29,0
CUST_02181,Female,0,No,Yes,34,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.1,882.93,1
CUST_02182,Male,0,Yes,Yes,43,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.26,1709.68,1
CUST_02183,Female,1,Yes,No,58,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.04,3897.27,1
CUST_02184,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.79,636.56,0
CUST_02185,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.5,5246.65,1
CUST_02186,Male,0,No,No,14,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,50.79,671.67,1
CUST_02187,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.96,3864.0,1
CUST_02188,Male,0,Yes,No,46,Yes,Yes,No,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,98.67,4554.38,1
CUST_02189,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.44,2752.84,0
CUST_02190,Female,0,No,Yes,15,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),31.3,459.18,1
CUST_02191,Male,0,No,No,41,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),57.19,2356.33,1
CUST_02192,Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,109.63,4364.02,1
CUST_02193,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,104.62,7331.68,1
CUST_02194,Male,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.98,5736.91,0
CUST_02195,Female,1,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),104.35,3643.19,1
CUST_02196,Female,0,Yes,Yes,28,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,29.15,901.92,1
CUST_02197,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Mailed check,32.22,905.91,1
CUST_02198,Female,0,No,No,27,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,No,Credit card (automatic),21.86,535.47,0
CUST_02199,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),32.5,55.0,1
CUST_02200,Male,1,No,No,3,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.35,346.58,1
CUST_02201,Male,0,Yes,No,54,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),23.79,1308.3,0
CUST_02202,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,66.52,1257.69,1
CUST_02203,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.71,1309.19,1
CUST_02204,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.25,5131.25,1
CUST_02205,Male,1,Yes,Yes,44,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,One year,Yes,Electronic check,100.29,4406.12,1
CUST_02206,Female,0,No,Yes,26,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.6,2498.76,1
CUST_02207,Male,1,No,No,54,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,57.83,3103.28,1
CUST_02208,Female,1,Yes,No,12,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.56,1393.26,1
CUST_02209,Male,0,No,No,34,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,109.59,3758.3,1
CUST_02210,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),85.08,724.98,1
CUST_02211,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Electronic check,81.26,3060.29,1
CUST_02212,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),53.69,343.6,1
CUST_02213,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,93.59,6273.24,1
CUST_02214,Male,0,Yes,No,47,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),113.85,5365.47,1
CUST_02215,Male,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),51.62,931.66,1
CUST_02216,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.59,2150.1,1
CUST_02217,Male,0,No,No,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Electronic check,46.36,1214.48,0
CUST_02218,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No,No,No,Yes,No,Two year,No,Mailed check,118.32,4370.2,1
CUST_02219,Male,0,No,No,12,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,74.03,916.61,1
CUST_02220,Male,1,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,116.76,4221.49,1
CUST_02221,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,81.74,657.26,1
CUST_02222,Male,0,Yes,No,11,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),49.35,569.49,0
CUST_02223,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,78.64,3276.0,1
CUST_02224,Male,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.54,1245.52,1
CUST_02225,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),64.81,1376.16,0
CUST_02226,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.29,264.12,1
CUST_02227,Female,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.65,2425.05,1
CUST_02228,Female,1,Yes,No,66,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,58.72,3836.03,1
CUST_02229,Male,1,Yes,Yes,51,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.51,3394.14,1
CUST_02230,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.62,524.23,1
CUST_02231,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),38.04,2599.54,0
CUST_02232,Male,0,No,Yes,31,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.26,3472.68,1
CUST_02233,Female,1,No,No,41,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.85,3018.98,1
CUST_02234,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),82.89,113.2,1
CUST_02235,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,30.43,710.14,1
CUST_02236,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,34.53,1931.35,1
CUST_02237,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),93.26,2224.1,1
CUST_02238,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,110.07,1307.03,1
CUST_02239,Male,0,No,No,7,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,71.89,585.74,1
CUST_02240,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.75,2366.86,0
CUST_02241,Male,0,Yes,Yes,58,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),99.69,5739.93,1
CUST_02242,Female,0,No,No,4,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,111.75,488.19,1
CUST_02243,Male,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,One year,No,Electronic check,87.02,5781.89,1
CUST_02244,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,38.29,2226.82,1
CUST_02245,Female,0,No,No,26,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,61.25,1531.17,1
CUST_02246,Female,0,Yes,No,47,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,113.98,5401.59,1
CUST_02247,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),39.16,707.4,1
CUST_02248,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.08,650.25,1
CUST_02249,Male,0,No,No,51,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),90.18,4602.54,0
CUST_02250,Male,1,No,Yes,15,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.31,1077.11,1
CUST_02251,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),40.47,1084.58,1
CUST_02252,Female,0,Yes,No,26,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,81.65,2123.63,0
CUST_02253,Male,0,No,Yes,11,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.67,1219.5,1
CUST_02254,Female,0,Yes,No,59,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,105.52,6197.89,1
CUST_02255,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.65,1036.59,0
CUST_02256,Female,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),107.68,6666.4,1
CUST_02257,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,82.69,3163.73,1
CUST_02258,Female,0,No,Yes,13,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,46.71,606.88,1
CUST_02259,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,29.34,525.39,1
CUST_02260,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.12,3071.26,1
CUST_02261,Male,1,No,Yes,67,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),22.9,1571.88,1
CUST_02262,Female,0,No,No,17,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,38.46,718.31,1
CUST_02263,Male,1,Yes,No,50,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.12,4289.48,1
CUST_02264,Female,1,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.79,751.56,1
CUST_02265,Male,1,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.67,3195.93,1
CUST_02266,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,No,Electronic check,93.71,4289.68,1
